Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
10:23:42-419,1.3515625,0.3239746,-0.7282715,1.2724609,0.30981445,-0.6953125,16655,72,100104, Participant, EMT, None,92
10:23:42-422,1.5270996,0.3112793,-0.7963867,1.3515625,0.3239746,-0.7282715,16655,72,100104, Participant, EMT, None,92
10:23:42-430,1.6625977,0.28222656,-0.83032227,1.5270996,0.3112793,-0.7963867,16655,72,100104, Participant, EMT, None,92
10:23:42-454,1.71875,0.3059082,-0.80981445,1.6625977,0.28222656,-0.83032227,16655,72,100104, Participant, EMT, None,92
10:23:42-462,1.7189941,0.36206055,-0.7775879,1.71875,0.3059082,-0.80981445,16655,72,100104, Participant, EMT, None,92
10:23:42-487,1.6306152,0.34204102,-0.7624512,1.7189941,0.36206055,-0.7775879,16655,72,100104, Participant, EMT, None,92
10:23:42-501,1.5756836,0.31469727,-0.7807617,1.6306152,0.34204102,-0.7624512,16655,72,100104, Participant, EMT, None,92
10:23:42-534,1.4277344,0.3244629,-0.7685547,1.5756836,0.31469727,-0.7807617,16655,72,100104, Participant, EMT, None,92
10:23:42-538,1.1799316,0.33496094,-0.71118164,1.4277344,0.3244629,-0.7685547,16655,72,100104, Participant, EMT, None,92
10:23:42-567,1.0632324,0.30078125,-0.67456055,1.1799316,0.33496094,-0.71118164,16655,72,100104, Participant, EMT, None,92
10:23:42-569,0.9135742,0.1875,-0.61987305,1.0632324,0.30078125,-0.67456055,16655,72,100104, Participant, EMT, None,92
10:23:42-602,0.83691406,0.03955078,-0.6020508,0.9135742,0.1875,-0.61987305,16655,72,100104, Participant, EMT, None,92
10:23:42-604,0.79785156,0.001708984,-0.60961914,0.83691406,0.03955078,-0.6020508,16655,72,100104, Participant, EMT, None,92
10:23:42-636,0.7294922,0.056884766,-0.6164551,0.79785156,0.001708984,-0.60961914,16655,72,100104, Participant, EMT, None,92
10:23:42-637,0.6867676,0.16210938,-0.6135254,0.7294922,0.056884766,-0.6164551,16655,72,100104, Participant, EMT, None,92
10:23:42-669,0.67407227,0.18383789,-0.607666,0.6867676,0.16210938,-0.6135254,16655,72,100104, Participant, EMT, None,92
10:23:42-673,0.6628418,0.19970703,-0.5817871,0.67407227,0.18383789,-0.607666,16655,72,100104, Participant, EMT, None,92
10:23:42-678,0.68310547,0.20043945,-0.53393555,0.6628418,0.19970703,-0.5817871,16655,72,100104, Participant, EMT, None,92
10:23:42-711,0.7253418,0.20117188,-0.51464844,0.68310547,0.20043945,-0.53393555,16655,72,100104, Participant, EMT, None,92
10:23:42-713,0.84277344,0.20043945,-0.48754883,0.7253418,0.20117188,-0.51464844,16655,72,100104, Participant, EMT, None,92
10:23:42-745,1.0256348,0.22705078,-0.4790039,0.84277344,0.20043945,-0.48754883,16655,72,100104, Participant, EMT, None,92
10:23:42-746,1.1611328,0.24438477,-0.49682617,1.0256348,0.22705078,-0.4790039,16655,72,100104, Participant, EMT, None,92
10:23:42-778,1.4477539,0.26733398,-0.57250977,1.1611328,0.24438477,-0.49682617,16655,72,100104, Participant, EMT, None,92
10:23:42-780,1.4648438,0.2932129,-0.6435547,1.4477539,0.26733398,-0.57250977,16655,72,100104, Participant, EMT, None,92
10:23:42-813,1.3508301,0.29296875,-0.6755371,1.4648438,0.2932129,-0.6435547,16655,72,100104, Participant, EMT, None,92
10:23:42-815,1.0646973,0.27734375,-0.6557617,1.3508301,0.29296875,-0.6755371,16655,72,100104, Participant, EMT, None,92
10:23:42-868,0.80371094,0.22045898,-0.5625,1.0646973,0.27734375,-0.6557617,16655,72,100104, Participant, EMT, None,92
10:23:42-869,0.7150879,0.1899414,-0.51586914,0.80371094,0.22045898,-0.5625,16655,72,100104, Participant, EMT, None,92
10:23:42-872,0.60791016,0.1262207,-0.44799805,0.7150879,0.1899414,-0.51586914,16655,72,100104, Participant, EMT, None,92
10:23:42-877,0.60839844,0.119384766,-0.38085938,0.60791016,0.1262207,-0.44799805,16655,72,100104, Participant, EMT, None,92
10:23:42-902,0.6196289,0.14135742,-0.35180664,0.60839844,0.119384766,-0.38085938,16655,72,100104, Participant, EMT, None,92
10:23:42-916,0.6257324,0.19604492,-0.3239746,0.6196289,0.14135742,-0.35180664,16655,72,100104, Participant, EMT, None,92
10:23:42-948,0.6843262,0.20800781,-0.35229492,0.6257324,0.19604492,-0.3239746,16655,72,100104, Participant, EMT, None,92
10:23:42-950,0.73657227,0.17114258,-0.35766602,0.6843262,0.20800781,-0.35229492,16655,72,100104, Participant, EMT, None,92
10:23:42-982,0.84228516,0.15673828,-0.39868164,0.73657227,0.17114258,-0.35766602,16655,72,100104, Participant, EMT, None,92
10:23:42-985,0.9152832,0.2163086,-0.47387695,0.84228516,0.15673828,-0.39868164,16655,72,100104, Participant, EMT, None,92
10:23:43-16,0.9526367,0.3227539,-0.48950195,0.9152832,0.2163086,-0.47387695,16655,72,100104, Participant, EMT, None,92
10:23:43-18,1.0029297,0.36645508,-0.49560547,0.9526367,0.3227539,-0.48950195,16655,72,100104, Participant, EMT, None,92
10:23:43-50,1.0688477,0.3269043,-0.5202637,1.0029297,0.36645508,-0.49560547,16655,72,100104, Participant, EMT, None,92
10:23:43-52,1.0717773,0.3762207,-0.53515625,1.0029297,0.36645508,-0.49560547,16655,72,100104, Participant, EMT, None,92
10:23:43-82,1.0524902,0.40722656,-0.54052734,1.0717773,0.3762207,-0.53515625,16655,72,100104, Participant, EMT, None,92
10:23:43-84,1.0063477,0.34228516,-0.5878906,1.0524902,0.40722656,-0.54052734,16655,72,100104, Participant, EMT, None,92
10:23:43-87,0.95458984,0.31689453,-0.625,1.0524902,0.40722656,-0.54052734,16655,72,100104, Participant, EMT, None,92
10:23:43-116,0.8779297,0.25439453,-0.6669922,0.95458984,0.31689453,-0.625,16655,72,100104, Participant, EMT, None,92
10:23:43-151,0.8322754,0.18896484,-0.6582031,0.8779297,0.25439453,-0.6669922,16655,72,100104, Participant, EMT, None,92
10:23:43-153,0.81762695,0.17163086,-0.6323242,0.8779297,0.25439453,-0.6669922,16655,72,100104, Participant, EMT, None,92
10:23:43-184,0.76708984,0.17041016,-0.6281738,0.81762695,0.17163086,-0.6323242,16655,72,100104, Participant, EMT, None,92
10:23:43-186,0.7126465,0.2607422,-0.65600586,0.76708984,0.17041016,-0.6281738,16655,72,100104, Participant, EMT, None,92
10:23:43-188,0.6984863,0.3100586,-0.6779785,0.76708984,0.17041016,-0.6281738,16655,72,100104, Participant, EMT, None,92
10:23:43-217,0.69506836,0.24389648,-0.7434082,0.6984863,0.3100586,-0.6779785,16655,72,100104, Participant, EMT, None,92
10:23:43-250,0.71240234,0.12573242,-0.75024414,0.69506836,0.24389648,-0.7434082,16655,72,100104, Participant, EMT, None,92
10:23:43-252,0.69799805,0.19091797,-0.7236328,0.69506836,0.24389648,-0.7434082,16655,72,100104, Participant, EMT, None,92
10:23:43-282,0.6645508,0.21899414,-0.6911621,0.69799805,0.19091797,-0.7236328,16655,72,100104, Participant, EMT, None,92
10:23:43-285,0.6542969,0.1953125,-0.720459,0.6645508,0.21899414,-0.6911621,16655,72,100104, Participant, EMT, None,92
10:23:43-287,0.63793945,0.234375,-0.73876953,0.6645508,0.21899414,-0.6911621,16655,72,100104, Participant, EMT, None,92
10:23:43-316,0.60180664,0.22265625,-0.7800293,0.63793945,0.234375,-0.73876953,16655,72,100104, Participant, EMT, None,92
