Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
14:10:01-562,0.8220215,0.4572754,-0.119628906,0.7854004,0.44018555,-0.16308594,3541,76,999102, Participant, emt,None,87
14:10:01-571,0.8469238,0.47705078,-0.12109375,0.8220215,0.4572754,-0.119628906,3541,76,999102, Participant, emt,None,87
14:10:01-580,0.8515625,0.5205078,-0.11376953,0.8220215,0.4572754,-0.119628906,3541,76,999102, Participant, emt,None,87
14:10:01-595,0.84228516,0.52783203,-0.1274414,0.8515625,0.5205078,-0.11376953,3541,76,999102, Participant, emt,None,87
14:10:01-629,0.82958984,0.4765625,-0.14086914,0.84228516,0.52783203,-0.1274414,3541,76,999102, Participant, emt,None,87
14:10:01-634,0.81640625,0.54345703,-0.15966797,0.84228516,0.52783203,-0.1274414,3541,76,999102, Participant, emt,None,87
14:10:01-665,0.9094238,0.6242676,-0.17041016,0.81640625,0.54345703,-0.15966797,3541,73,999102, Participant, emt,None,87
14:10:01-669,0.84594727,0.59106445,-0.11767578,0.9094238,0.6242676,-0.17041016,3541,73,999102, Participant, emt,None,87
14:10:01-673,0.8586426,0.6062012,-0.13671875,0.9094238,0.6242676,-0.17041016,3541,73,999102, Participant, emt,None,87
14:10:01-698,0.88378906,0.56884766,-0.111572266,0.8586426,0.6062012,-0.13671875,3541,73,999102, Participant, emt,None,87
14:10:01-735,0.88012695,0.59887695,-0.14770508,0.88378906,0.56884766,-0.111572266,3541,73,999102, Participant, emt,None,87
14:10:01-739,0.8942871,0.60180664,-0.1418457,0.88378906,0.56884766,-0.111572266,3541,73,999102, Participant, emt,None,87
14:10:01-753,0.8486328,0.6364746,-0.14013672,0.8942871,0.60180664,-0.1418457,3541,73,999102, Participant, emt,None,87
14:10:01-774,0.85058594,0.67578125,-0.13793945,0.8486328,0.6364746,-0.14013672,3541,73,999102, Participant, emt,None,87
14:10:01-781,0.84155273,0.62524414,-0.13769531,0.8486328,0.6364746,-0.14013672,3541,73,999102, Participant, emt,None,87
14:10:01-796,0.829834,0.5839844,-0.14404297,0.84155273,0.62524414,-0.13769531,3541,73,999102, Participant, emt,None,87
14:10:01-823,0.8405762,0.546875,-0.171875,0.829834,0.5839844,-0.14404297,3541,73,999102, Participant, emt,None,87
14:10:01-830,0.84375,0.53808594,-0.19140625,0.829834,0.5839844,-0.14404297,3541,73,999102, Participant, emt,None,87
14:10:01-834,0.8479004,0.5024414,-0.2133789,0.84375,0.53808594,-0.19140625,3541,73,999102, Participant, emt,None,87
14:10:01-856,0.8395996,0.4423828,-0.20507813,0.8479004,0.5024414,-0.2133789,3541,73,999102, Participant, emt,None,87
14:10:01-858,0.85058594,0.421875,-0.2097168,0.8479004,0.5024414,-0.2133789,3541,73,999102, Participant, emt,None,87
14:10:01-894,0.88427734,0.39013672,-0.22705078,0.85058594,0.421875,-0.2097168,3541,73,999102, Participant, emt,None,87
14:10:01-899,0.8847656,0.33032227,-0.20874023,0.88427734,0.39013672,-0.22705078,3541,73,999102, Participant, emt,None,87
14:10:01-929,0.93725586,0.30078125,-0.23632813,0.8847656,0.33032227,-0.20874023,3541,73,999102, Participant, emt,None,87
14:10:01-934,0.92871094,0.27685547,-0.29101563,0.93725586,0.30078125,-0.23632813,3541,73,999102, Participant, emt,None,87
14:10:01-965,1.0270996,0.4296875,-0.34350586,0.92871094,0.27685547,-0.29101563,3541,73,999102, Participant, emt,None,87
14:10:01-975,0.98657227,0.36010742,-0.4465332,1.0270996,0.4296875,-0.34350586,3541,73,999102, Participant, emt,None,87
14:10:01-979,1.0083008,0.26611328,-0.41601563,0.98657227,0.36010742,-0.4465332,3541,73,999102, Participant, emt,None,87
14:10:02-8,0.9604492,0.44262695,-0.3720703,1.0083008,0.26611328,-0.41601563,3541,73,999102, Participant, emt,None,87
14:10:02-12,0.8769531,0.44580078,-0.31762695,0.9604492,0.44262695,-0.3720703,3541,73,999102, Participant, emt,None,87
14:10:02-39,0.89819336,0.51171875,-0.27026367,0.8769531,0.44580078,-0.31762695,3541,73,999102, Participant, emt,None,87
14:10:02-42,0.81469727,0.21606445,-0.15283203,0.89819336,0.51171875,-0.27026367,3541,73,999102, Participant, emt,None,87
14:10:02-75,0.8234863,0.27978516,-0.13085938,0.81469727,0.21606445,-0.15283203,3541,73,999102, Participant, emt,None,87
14:10:02-79,0.8210449,0.31835938,-0.14892578,0.8234863,0.27978516,-0.13085938,3541,73,999102, Participant, emt,None,87
14:10:02-105,0.83374023,0.24804688,-0.16601563,0.8210449,0.31835938,-0.14892578,3541,73,999102, Participant, emt,None,87
14:10:02-116,0.8376465,0.2355957,-0.16699219,0.83374023,0.24804688,-0.16601563,3541,73,999102, Participant, emt,None,87
14:10:02-139,0.8339844,0.22485352,-0.24047852,0.8376465,0.2355957,-0.16699219,3541,73,999102, Participant, emt,None,87
14:10:02-143,0.8654785,0.1796875,-0.2758789,0.8339844,0.22485352,-0.24047852,3541,73,999102, Participant, emt,None,87
14:10:02-152,0.87158203,0.1862793,-0.27294922,0.8654785,0.1796875,-0.2758789,3541,73,999102, Participant, emt,None,87
