Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
11:15:40-159,-0.6994629,0.5551758,-0.49682617,-0.6994629,0.56274414,-0.49731445,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-164,-0.6906738,0.54833984,-0.49267578,-0.6994629,0.56274414,-0.49731445,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-194,-0.6796875,0.52783203,-0.47094727,-0.6906738,0.54833984,-0.49267578,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-202,-0.6809082,0.5439453,-0.44555664,-0.6796875,0.52783203,-0.47094727,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-208,-0.6904297,0.56152344,-0.43432617,-0.6796875,0.52783203,-0.47094727,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-234,-0.69799805,0.59277344,-0.42333984,-0.6904297,0.56152344,-0.43432617,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-240,-0.7043457,0.58813477,-0.4423828,-0.69799805,0.59277344,-0.42333984,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-265,-0.70751953,0.58813477,-0.45141602,-0.7043457,0.58813477,-0.4423828,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-268,-0.6906738,0.5888672,-0.47387695,-0.70751953,0.58813477,-0.45141602,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-299,-0.6796875,0.58032227,-0.49072266,-0.6906738,0.5888672,-0.47387695,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-302,-0.67407227,0.57958984,-0.4909668,-0.6796875,0.58032227,-0.49072266,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-337,-0.6677246,0.5751953,-0.47070313,-0.67407227,0.57958984,-0.4909668,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-343,-0.6706543,0.5720215,-0.46679688,-0.6677246,0.5751953,-0.47070313,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-349,-0.67333984,0.576416,-0.46044922,-0.6706543,0.5720215,-0.46679688,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-371,-0.6672363,0.5786133,-0.46069336,-0.67333984,0.576416,-0.46044922,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-405,-0.6640625,0.5817871,-0.46923828,-0.6672363,0.5786133,-0.46069336,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-414,-0.6616211,0.5883789,-0.47314453,-0.6640625,0.5817871,-0.46923828,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-418,-0.6574707,0.5878906,-0.47583008,-0.6616211,0.5883789,-0.47314453,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-445,-0.6550293,0.58813477,-0.47314453,-0.6574707,0.5878906,-0.47583008,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-456,-0.65356445,0.5900879,-0.46606445,-0.6550293,0.58813477,-0.47314453,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-468,-0.6542969,0.5944824,-0.46069336,-0.65356445,0.5900879,-0.46606445,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-496,-0.6557617,0.592041,-0.46044922,-0.6542969,0.5944824,-0.46069336,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-500,-0.6538086,0.595459,-0.46020508,-0.6542969,0.5944824,-0.46069336,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-527,-0.6501465,0.5932617,-0.4597168,-0.6538086,0.595459,-0.46020508,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-536,-0.6477051,0.5979004,-0.45825195,-0.6501465,0.5932617,-0.4597168,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-540,-0.6472168,0.5974121,-0.45825195,-0.6501465,0.5932617,-0.4597168,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-584,-0.64819336,0.592041,-0.4633789,-0.6472168,0.5974121,-0.45825195,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-595,-0.6459961,0.5866699,-0.46264648,-0.64819336,0.592041,-0.4633789,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-607,-0.6479492,0.58935547,-0.46191406,-0.64819336,0.592041,-0.4633789,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-610,-0.6569824,0.5673828,-0.44677734,-0.6479492,0.58935547,-0.46191406,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-648,-0.6647949,0.54956055,-0.43286133,-0.6569824,0.5673828,-0.44677734,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-650,-0.6677246,0.5852051,-0.4362793,-0.6569824,0.5673828,-0.44677734,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-653,-0.6455078,0.65722656,-0.45922852,-0.6677246,0.5852051,-0.4362793,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-681,-0.64990234,0.63842773,-0.46875,-0.6455078,0.65722656,-0.45922852,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-685,-0.6520996,0.63256836,-0.47143555,-0.64990234,0.63842773,-0.46875,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-716,-0.6569824,0.63427734,-0.48901367,-0.6520996,0.63256836,-0.47143555,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-726,-0.6533203,0.61499023,-0.49316406,-0.6569824,0.63427734,-0.48901367,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-737,-0.6520996,0.6188965,-0.4951172,-0.6533203,0.61499023,-0.49316406,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-762,-0.64697266,0.60595703,-0.4855957,-0.6520996,0.6188965,-0.4951172,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-766,-0.65063477,0.61450195,-0.47851563,-0.64697266,0.60595703,-0.4855957,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-795,-0.6501465,0.5969238,-0.47045898,-0.65063477,0.61450195,-0.47851563,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-799,-0.65185547,0.58618164,-0.4638672,-0.6501465,0.5969238,-0.47045898,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-830,-0.6538086,0.5788574,-0.45703125,-0.65185547,0.58618164,-0.4638672,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-833,-0.65649414,0.58862305,-0.45922852,-0.6538086,0.5788574,-0.45703125,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-875,-0.6513672,0.5888672,-0.4597168,-0.65649414,0.58862305,-0.45922852,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-878,-0.654541,0.5854492,-0.4675293,-0.6513672,0.5888672,-0.4597168,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-887,-0.65405273,0.58618164,-0.46166992,-0.654541,0.5854492,-0.4675293,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-913,-0.6645508,0.57373047,-0.45703125,-0.65405273,0.58618164,-0.46166992,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-916,-0.66918945,0.58935547,-0.46704102,-0.6645508,0.57373047,-0.45703125,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-949,-0.6689453,0.5925293,-0.47338867,-0.66918945,0.58935547,-0.46704102,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-954,-0.6765137,0.6052246,-0.47924805,-0.6689453,0.5925293,-0.47338867,17285,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-979,-0.6635742,0.5720215,-0.4892578,-0.6765137,0.6052246,-0.47924805,17285,72,100108, Participant, EMT,Shoulder Radio,62
